-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Latitude  52.5   Longitude -3.5 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 255.11 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS10M
2022,1,29,12,9.37
2022,1,29,13,9.62
2022,1,29,14,8.58
2022,1,29,15,7.2
2022,1,29,16,6.03
2022,1,29,17,5.11
2022,1,29,18,4.25
2022,1,29,19,3.53
2022,1,29,20,3.1
2022,1,29,21,2.93
2022,1,29,22,2.89
2022,1,29,23,2.74
2022,1,30,0,2.64
2022,1,30,1,2.6
2022,1,30,2,2.53
2022,1,30,3,2.43
2022,1,30,4,2.29
2022,1,30,5,1.98
2022,1,30,6,1.6
2022,1,30,7,1.35
2022,1,30,8,1.68
2022,1,30,9,2.06
2022,1,30,10,3.11
2022,1,30,11,4.37
2022,1,30,12,5.49
2022,1,30,13,6.12
2022,1,30,14,6.22
2022,1,30,15,6.46
2022,1,30,16,7.2
2022,1,30,17,8.13
2022,1,30,18,8.88
2022,1,30,19,9.55
2022,1,30,20,10.53
2022,1,30,21,9.69
2022,1,30,22,8.81
2022,1,30,23,9.52
2022,1,31,0,9.86
2022,1,31,1,10.15
2022,1,31,2,10.53
2022,1,31,3,10.67
2022,1,31,4,10.81
2022,1,31,5,10.56
2022,1,31,6,10.0
2022,1,31,7,9.28
2022,1,31,8,8.33
2022,1,31,9,8.28
2022,1,31,10,7.98
2022,1,31,11,8.08
2022,1,31,12,7.99
2022,1,31,13,7.51
2022,1,31,14,6.83
2022,1,31,15,5.89
2022,1,31,16,4.78
2022,1,31,17,4.37
2022,1,31,18,4.64
2022,1,31,19,4.92
2022,1,31,20,5.17
2022,1,31,21,5.98
2022,1,31,22,6.71
2022,1,31,23,7.32
2022,2,1,0,7.96
2022,2,1,1,8.24
2022,2,1,2,8.37
2022,2,1,3,8.64
2022,2,1,4,8.61
2022,2,1,5,8.46
2022,2,1,6,8.05
2022,2,1,7,7.62
2022,2,1,8,7.67
2022,2,1,9,7.81
2022,2,1,10,7.96
2022,2,1,11,8.22
2022,2,1,12,8.26
2022,2,1,13,8.3
2022,2,1,14,8.39
2022,2,1,15,8.36
2022,2,1,16,8.08
2022,2,1,17,7.67
2022,2,1,18,7.28
2022,2,1,19,6.94
2022,2,1,20,6.69
2022,2,1,21,6.61
2022,2,1,22,6.71
2022,2,1,23,6.85
2022,2,2,0,6.93
2022,2,2,1,6.63
2022,2,2,2,6.5
2022,2,2,3,6.36
2022,2,2,4,5.9
2022,2,2,5,5.4
2022,2,2,6,4.8
2022,2,2,7,4.48
2022,2,2,8,4.4
2022,2,2,9,4.54
2022,2,2,10,4.61
2022,2,2,11,4.78
2022,2,2,12,4.75
2022,2,2,13,4.33
2022,2,2,14,4.15
2022,2,2,15,3.87
2022,2,2,16,3.58
2022,2,2,17,3.75
2022,2,2,18,3.93
2022,2,2,19,3.74
2022,2,2,20,3.48
2022,2,2,21,3.44
2022,2,2,22,3.78
2022,2,2,23,4.14
2022,2,3,0,4.37
2022,2,3,1,4.89
2022,2,3,2,4.59
2022,2,3,3,4.4
2022,2,3,4,4.59
2022,2,3,5,4.91
2022,2,3,6,5.01
2022,2,3,7,5.06
2022,2,3,8,4.57
2022,2,3,9,4.92
2022,2,3,10,5.7
2022,2,3,11,6.35
2022,2,3,12,6.71
2022,2,3,13,6.95
2022,2,3,14,6.93
2022,2,3,15,6.99
2022,2,3,16,7.15
2022,2,3,17,7.82
2022,2,3,18,8.27
2022,2,3,19,8.54
2022,2,3,20,8.83
2022,2,3,21,9.1
2022,2,3,22,9.4
2022,2,3,23,9.14
2022,2,4,0,7.5
2022,2,4,1,5.75
2022,2,4,2,6.66
2022,2,4,3,6.06
2022,2,4,4,4.26
2022,2,4,5,3.82
2022,2,4,6,3.64
2022,2,4,7,3.69
2022,2,4,8,4.27
2022,2,4,9,5.27
2022,2,4,10,7.12
2022,2,4,11,8.34
2022,2,4,12,8.64
2022,2,4,13,8.48
2022,2,4,14,8.09
2022,2,4,15,7.61
2022,2,4,16,7.23
2022,2,4,17,6.82
2022,2,4,18,6.71
2022,2,4,19,6.43
2022,2,4,20,6.28
2022,2,4,21,5.88
2022,2,4,22,5.12
2022,2,4,23,4.51
2022,2,5,0,4.54
2022,2,5,1,4.48
2022,2,5,2,4.57
2022,2,5,3,4.76
2022,2,5,4,4.83
2022,2,5,5,5.22
2022,2,5,6,5.73
2022,2,5,7,6.56
2022,2,5,8,7.49
2022,2,5,9,8.08
2022,2,5,10,10.21
2022,2,5,11,10.77
2022,2,5,12,11.26
2022,2,5,13,11.42
2022,2,5,14,11.24
2022,2,5,15,10.93
2022,2,5,16,11.13
2022,2,5,17,11.53
2022,2,5,18,11.83
2022,2,5,19,12.08
2022,2,5,20,12.41
2022,2,5,21,12.65
2022,2,5,22,12.81
2022,2,5,23,13.03
2022,2,6,0,12.99
2022,2,6,1,12.84
2022,2,6,2,12.36
2022,2,6,3,11.45
2022,2,6,4,10.47
2022,2,6,5,9.65
2022,2,6,6,9.08
2022,2,6,7,9.21
2022,2,6,8,8.97
2022,2,6,9,9.92
2022,2,6,10,10.93
2022,2,6,11,11.36
2022,2,6,12,11.29
2022,2,6,13,11.1
2022,2,6,14,10.82
2022,2,6,15,10.36
2022,2,6,16,9.99
2022,2,6,17,9.89
2022,2,6,18,9.6
2022,2,6,19,9.21
2022,2,6,20,8.42
2022,2,6,21,7.38
2022,2,6,22,6.66
2022,2,6,23,6.11
2022,2,7,0,5.37
2022,2,7,1,4.06
2022,2,7,2,3.35
2022,2,7,3,2.86
2022,2,7,4,2.83
2022,2,7,5,2.92
2022,2,7,6,3.03
2022,2,7,7,3.24
2022,2,7,8,3.6
2022,2,7,9,5.28
2022,2,7,10,6.26
2022,2,7,11,6.79
2022,2,7,12,7.0
2022,2,7,13,7.05
2022,2,7,14,7.09
2022,2,7,15,7.02
2022,2,7,16,7.36
2022,2,7,17,7.36
2022,2,7,18,7.51
2022,2,7,19,7.56
2022,2,7,20,7.55
2022,2,7,21,7.5
2022,2,7,22,7.49
2022,2,7,23,7.66
2022,2,8,0,7.71
2022,2,8,1,7.78
2022,2,8,2,7.84
2022,2,8,3,7.95
2022,2,8,4,8.13
2022,2,8,5,8.13
2022,2,8,6,8.06
2022,2,8,7,8.13
2022,2,8,8,7.83
2022,2,8,9,7.91
2022,2,8,10,7.85
2022,2,8,11,7.8
2022,2,8,12,7.84
2022,2,8,13,7.81
2022,2,8,14,7.71
2022,2,8,15,7.52
2022,2,8,16,7.64
2022,2,8,17,7.78
2022,2,8,18,7.73
2022,2,8,19,7.8
2022,2,8,20,7.88
2022,2,8,21,7.92
2022,2,8,22,7.93
2022,2,8,23,7.94
2022,2,9,0,7.94
2022,2,9,1,7.78
2022,2,9,2,7.16
2022,2,9,3,6.18
2022,2,9,4,5.43
2022,2,9,5,5.03
2022,2,9,6,4.23
2022,2,9,7,3.53
2022,2,9,8,3.75
2022,2,9,9,4.51
2022,2,9,10,4.93
2022,2,9,11,5.02
2022,2,9,12,4.99
2022,2,9,13,4.76
2022,2,9,14,4.33
2022,2,9,15,3.43
2022,2,9,16,2.17
2022,2,9,17,2.12
2022,2,9,18,2.17
2022,2,9,19,2.29
2022,2,9,20,2.55
2022,2,9,21,3.06
2022,2,9,22,3.19
2022,2,9,23,3.21
2022,2,10,0,3.31
2022,2,10,1,3.66
2022,2,10,2,4.08
2022,2,10,3,3.74
2022,2,10,4,3.51
2022,2,10,5,3.6
2022,2,10,6,3.72
2022,2,10,7,3.91
2022,2,10,8,4.71
2022,2,10,9,5.38
2022,2,10,10,6.84
2022,2,10,11,7.46
2022,2,10,12,7.48
2022,2,10,13,7.24
2022,2,10,14,6.8
2022,2,10,15,5.96
2022,2,10,16,5.24
2022,2,10,17,4.53
2022,2,10,18,5.05
2022,2,10,19,5.19
2022,2,10,20,4.75
2022,2,10,21,4.18
2022,2,10,22,3.85
2022,2,10,23,3.67
2022,2,11,0,3.29
2022,2,11,1,2.94
2022,2,11,2,2.76
2022,2,11,3,2.69
2022,2,11,4,2.65
2022,2,11,5,2.65
2022,2,11,6,2.61
2022,2,11,7,2.44
2022,2,11,8,2.14
2022,2,11,9,2.49
2022,2,11,10,3.41
2022,2,11,11,4.16
2022,2,11,12,4.73
2022,2,11,13,5.18
2022,2,11,14,5.45
2022,2,11,15,5.18
2022,2,11,16,4.54
2022,2,11,17,4.79
2022,2,11,18,5.57
2022,2,11,19,6.13
2022,2,11,20,6.62
2022,2,11,21,6.93
2022,2,11,22,7.06
2022,2,11,23,7.23
2022,2,12,0,7.49
2022,2,12,1,7.8
2022,2,12,2,8.03
2022,2,12,3,8.2
2022,2,12,4,8.67
2022,2,12,5,9.42
2022,2,12,6,10.25
2022,2,12,7,10.4
2022,2,12,8,10.79
2022,2,12,9,11.3
2022,2,12,10,11.33
2022,2,12,11,11.4
2022,2,12,12,11.28
2022,2,12,13,10.99
2022,2,12,14,10.57
2022,2,12,15,10.08
2022,2,12,16,9.41
2022,2,12,17,8.78
2022,2,12,18,8.57
2022,2,12,19,8.22
2022,2,12,20,7.72
2022,2,12,21,7.29
2022,2,12,22,6.59
2022,2,12,23,6.19
2022,2,13,0,6.3
2022,2,13,1,6.6
2022,2,13,2,7.19
2022,2,13,3,7.83
2022,2,13,4,9.17
2022,2,13,5,9.85
2022,2,13,6,10.07
2022,2,13,7,10.51
2022,2,13,8,11.29
2022,2,13,9,10.77
2022,2,13,10,10.65
2022,2,13,11,10.85
2022,2,13,12,10.44
2022,2,13,13,9.51
2022,2,13,14,8.06
2022,2,13,15,6.14
2022,2,13,16,4.7
2022,2,13,17,4.04
2022,2,13,18,4.55
2022,2,13,19,4.81
2022,2,13,20,4.9
2022,2,13,21,5.21
2022,2,13,22,5.42
2022,2,13,23,5.63
2022,2,14,0,5.97
2022,2,14,1,6.16
2022,2,14,2,6.22
2022,2,14,3,6.13
2022,2,14,4,6.08
2022,2,14,5,6.0
2022,2,14,6,5.91
2022,2,14,7,5.68
2022,2,14,8,5.72
2022,2,14,9,5.98
2022,2,14,10,6.27
2022,2,14,11,6.77
2022,2,14,12,7.97
2022,2,14,13,8.35
2022,2,14,14,8.8
2022,2,14,15,8.48
2022,2,14,16,7.8
2022,2,14,17,6.75
2022,2,14,18,6.4
2022,2,14,19,5.91
2022,2,14,20,5.68
2022,2,14,21,4.7
2022,2,14,22,3.6
2022,2,14,23,3.51
2022,2,15,0,3.63
2022,2,15,1,4.19
2022,2,15,2,5.82
2022,2,15,3,6.4
2022,2,15,4,7.19
2022,2,15,5,7.81
2022,2,15,6,8.4
2022,2,15,7,8.36
2022,2,15,8,7.34
2022,2,15,9,6.1
2022,2,15,10,6.42
2022,2,15,11,5.35
2022,2,15,12,5.89
2022,2,15,13,6.09
2022,2,15,14,5.55
2022,2,15,15,5.06
2022,2,15,16,4.96
2022,2,15,17,5.15
2022,2,15,18,5.26
2022,2,15,19,5.8
2022,2,15,20,6.37
2022,2,15,21,6.95
2022,2,15,22,8.06
2022,2,15,23,10.18
2022,2,16,0,11.5
2022,2,16,1,11.68
2022,2,16,2,11.5
2022,2,16,3,11.2
2022,2,16,4,10.94
2022,2,16,5,10.3
2022,2,16,6,9.12
2022,2,16,7,9.15
2022,2,16,8,9.37
2022,2,16,9,9.92
2022,2,16,10,11.41
2022,2,16,11,13.99
2022,2,16,12,13.77
2022,2,16,13,13.6
2022,2,16,14,13.25
2022,2,16,15,12.86
2022,2,16,16,13.08
2022,2,16,17,13.13
2022,2,16,18,13.02
2022,2,16,19,13.44
2022,2,16,20,13.58
2022,2,16,21,13.26
2022,2,16,22,12.64
2022,2,16,23,12.26
2022,2,17,0,11.87
2022,2,17,1,11.33
2022,2,17,2,10.92
2022,2,17,3,10.65
2022,2,17,4,10.38
2022,2,17,5,9.97
2022,2,17,6,9.52
2022,2,17,7,8.99
2022,2,17,8,8.94
2022,2,17,9,8.92
2022,2,17,10,8.76
2022,2,17,11,8.62
2022,2,17,12,8.31
2022,2,17,13,8.1
2022,2,17,14,7.95
2022,2,17,15,7.4
2022,2,17,16,7.05
2022,2,17,17,6.3
2022,2,17,18,5.35
2022,2,17,19,4.64
2022,2,17,20,3.84
2022,2,17,21,2.6
2022,2,17,22,2.56
2022,2,17,23,4.76
2022,2,18,0,6.27
2022,2,18,1,8.39
2022,2,18,2,9.84
2022,2,18,3,11.45
2022,2,18,4,11.92
2022,2,18,5,11.06
2022,2,18,6,11.1
2022,2,18,7,11.7
2022,2,18,8,12.4
2022,2,18,9,12.32
2022,2,18,10,12.09
2022,2,18,11,11.46
2022,2,18,12,15.02
2022,2,18,13,16.88
2022,2,18,14,16.2
2022,2,18,15,15.1
2022,2,18,16,13.34
2022,2,18,17,11.95
2022,2,18,18,11.35
2022,2,18,19,10.89
2022,2,18,20,9.81
2022,2,18,21,8.89
2022,2,18,22,8.45
2022,2,18,23,8.23
2022,2,19,0,8.27
2022,2,19,1,8.3
2022,2,19,2,8.24
2022,2,19,3,7.74
2022,2,19,4,6.81
2022,2,19,5,5.99
2022,2,19,6,5.55
2022,2,19,7,5.9
2022,2,19,8,7.78
2022,2,19,9,9.53
2022,2,19,10,10.73
2022,2,19,11,10.19
2022,2,19,12,10.45
2022,2,19,13,9.88
2022,2,19,14,9.32
2022,2,19,15,8.51
2022,2,19,16,7.1
2022,2,19,17,5.76
2022,2,19,18,4.3
2022,2,19,19,3.9
2022,2,19,20,5.0
2022,2,19,21,5.96
2022,2,19,22,6.87
2022,2,19,23,9.14
2022,2,20,0,9.72
2022,2,20,1,10.24
2022,2,20,2,11.05
2022,2,20,3,11.66
2022,2,20,4,11.93
2022,2,20,5,11.9
2022,2,20,6,11.81
2022,2,20,7,11.84
2022,2,20,8,12.04
2022,2,20,9,12.25
2022,2,20,10,12.59
2022,2,20,11,12.96
2022,2,20,12,13.86
2022,2,20,13,14.97
2022,2,20,14,15.78
2022,2,20,15,14.69
2022,2,20,16,13.74
2022,2,20,17,13.61
2022,2,20,18,13.45
2022,2,20,19,13.64
2022,2,20,20,13.87
2022,2,20,21,13.72
2022,2,20,22,13.39
2022,2,20,23,13.03
2022,2,21,0,12.78
2022,2,21,1,12.51
2022,2,21,2,12.34
2022,2,21,3,13.02
2022,2,21,4,14.09
2022,2,21,5,14.86
2022,2,21,6,15.33
2022,2,21,7,15.26
2022,2,21,8,14.38
2022,2,21,9,13.54
2022,2,21,10,12.55
2022,2,21,11,11.98
2022,2,21,12,11.46
2022,2,21,13,10.81
2022,2,21,14,10.05
2022,2,21,15,8.85
2022,2,21,16,7.49
2022,2,21,17,6.12
2022,2,21,18,5.04
2022,2,21,19,3.73
2022,2,21,20,3.37
2022,2,21,21,3.69
2022,2,21,22,4.42
2022,2,21,23,5.39
2022,2,22,0,6.28
2022,2,22,1,6.91
2022,2,22,2,7.76
2022,2,22,3,8.14
2022,2,22,4,8.72
2022,2,22,5,9.4
2022,2,22,6,10.34
2022,2,22,7,11.31
2022,2,22,8,11.78
2022,2,22,9,10.97
2022,2,22,10,10.18
2022,2,22,11,9.59
2022,2,22,12,9.62
2022,2,22,13,9.4
2022,2,22,14,8.32
2022,2,22,15,7.06
2022,2,22,16,5.92
2022,2,22,17,5.08
2022,2,22,18,4.73
2022,2,22,19,4.06
2022,2,22,20,3.86
2022,2,22,21,3.85
2022,2,22,22,4.04
2022,2,22,23,4.17
2022,2,23,0,4.17
2022,2,23,1,4.08
2022,2,23,2,4.24
2022,2,23,3,4.59
2022,2,23,4,4.97
2022,2,23,5,5.46
2022,2,23,6,5.95
2022,2,23,7,6.77
2022,2,23,8,7.66
2022,2,23,9,8.79
2022,2,23,10,9.96
2022,2,23,11,10.44
2022,2,23,12,10.76
2022,2,23,13,10.99
2022,2,23,14,10.98
2022,2,23,15,10.42
2022,2,23,16,10.12
2022,2,23,17,10.1
2022,2,23,18,10.08
2022,2,23,19,10.07
2022,2,23,20,9.87
2022,2,23,21,8.94
2022,2,23,22,8.18
2022,2,23,23,7.14
2022,2,24,0,6.28
2022,2,24,1,6.09
2022,2,24,2,5.89
2022,2,24,3,5.69
2022,2,24,4,6.05
2022,2,24,5,6.69
2022,2,24,6,7.38
2022,2,24,7,7.92
2022,2,24,8,8.52
2022,2,24,9,9.19
2022,2,24,10,9.76
2022,2,24,11,10.36
2022,2,24,12,10.33
2022,2,24,13,10.13
2022,2,24,14,9.65
2022,2,24,15,8.82
2022,2,24,16,7.87
2022,2,24,17,7.4
2022,2,24,18,7.73
2022,2,24,19,7.99
2022,2,24,20,8.2
2022,2,24,21,8.56
2022,2,24,22,8.83
2022,2,24,23,8.96
2022,2,25,0,8.94
2022,2,25,1,8.55
2022,2,25,2,8.34
2022,2,25,3,8.07
2022,2,25,4,7.42
2022,2,25,5,6.56
2022,2,25,6,5.72
2022,2,25,7,5.19
2022,2,25,8,5.12
2022,2,25,9,5.5
2022,2,25,10,5.42
2022,2,25,11,4.96
2022,2,25,12,4.56
2022,2,25,13,4.47
2022,2,25,14,4.48
2022,2,25,15,4.18
2022,2,25,16,2.84
2022,2,25,17,2.73
2022,2,25,18,3.06
2022,2,25,19,3.26
2022,2,25,20,3.44
2022,2,25,21,3.62
2022,2,25,22,3.95
2022,2,25,23,4.35
2022,2,26,0,4.84
2022,2,26,1,5.16
2022,2,26,2,5.3
2022,2,26,3,5.28
2022,2,26,4,5.48
2022,2,26,5,5.69
2022,2,26,6,5.79
2022,2,26,7,6.11
2022,2,26,8,6.17
2022,2,26,9,6.67
2022,2,26,10,8.37
2022,2,26,11,9.01
2022,2,26,12,9.23
2022,2,26,13,9.37
2022,2,26,14,9.27
2022,2,26,15,8.77
2022,2,26,16,8.14
2022,2,26,17,7.96
2022,2,26,18,8.07
2022,2,26,19,8.58
2022,2,26,20,8.86
2022,2,26,21,8.99
2022,2,26,22,9.04
2022,2,26,23,8.89
2022,2,27,0,8.93
2022,2,27,1,8.86
2022,2,27,2,8.2
2022,2,27,3,7.72
2022,2,27,4,7.71
2022,2,27,5,7.52
2022,2,27,6,7.12
2022,2,27,7,7.15
2022,2,27,8,7.35
2022,2,27,9,7.8
2022,2,27,10,7.85
2022,2,27,11,8.04
2022,2,27,12,8.31
2022,2,27,13,8.45
2022,2,27,14,8.14
2022,2,27,15,7.6
2022,2,27,16,7.09
2022,2,27,17,7.12
2022,2,27,18,7.23
2022,2,27,19,7.22
2022,2,27,20,7.44
2022,2,27,21,7.17
2022,2,27,22,6.8
2022,2,27,23,6.53
2022,2,28,0,6.17
2022,2,28,1,6.43
2022,2,28,2,6.7
2022,2,28,3,6.88
2022,2,28,4,6.92
2022,2,28,5,7.02
2022,2,28,6,7.34
2022,2,28,7,7.51
2022,2,28,8,7.51
2022,2,28,9,7.67
2022,2,28,10,7.52
2022,2,28,11,7.04
2022,2,28,12,6.19
2022,2,28,13,4.97
2022,2,28,14,4.36
2022,2,28,15,3.74
2022,2,28,16,3.39
2022,2,28,17,3.22
2022,2,28,18,3.4
2022,2,28,19,2.94
2022,2,28,20,2.28
2022,2,28,21,2.29
2022,2,28,22,2.43
2022,2,28,23,2.67
2022,3,1,0,3.08
2022,3,1,1,3.55
2022,3,1,2,3.58
2022,3,1,3,3.58
2022,3,1,4,3.14
2022,3,1,5,3.05
2022,3,1,6,3.77
2022,3,1,7,4.6
2022,3,1,8,4.94
2022,3,1,9,5.21
2022,3,1,10,5.95
2022,3,1,11,6.17
2022,3,1,12,6.0
2022,3,1,13,5.95
2022,3,1,14,5.82
2022,3,1,15,5.67
2022,3,1,16,5.65
2022,3,1,17,5.64
2022,3,1,18,6.1
2022,3,1,19,6.33
2022,3,1,20,6.73
2022,3,1,21,6.98
2022,3,1,22,7.08
2022,3,1,23,7.09
2022,3,2,0,6.91
2022,3,2,1,6.88
2022,3,2,2,7.0
2022,3,2,3,6.88
2022,3,2,4,6.69
2022,3,2,5,6.48
2022,3,2,6,6.42
2022,3,2,7,6.14
2022,3,2,8,6.1
2022,3,2,9,5.96
2022,3,2,10,6.01
2022,3,2,11,6.41
2022,3,2,12,6.95
2022,3,2,13,7.31
2022,3,2,14,7.35
2022,3,2,15,7.39
2022,3,2,16,7.52
2022,3,2,17,7.5
2022,3,2,18,7.51
2022,3,2,19,7.27
2022,3,2,20,6.82
2022,3,2,21,6.38
2022,3,2,22,6.0
2022,3,2,23,5.34
2022,3,3,0,5.23
2022,3,3,1,4.99
2022,3,3,2,4.93
2022,3,3,3,5.25
2022,3,3,4,4.97
2022,3,3,5,4.74
2022,3,3,6,4.57
2022,3,3,7,4.29
2022,3,3,8,3.93
2022,3,3,9,3.53
2022,3,3,10,2.77
2022,3,3,11,2.11
2022,3,3,12,1.26
2022,3,3,13,1.65
2022,3,3,14,2.62
2022,3,3,15,3.53
2022,3,3,16,3.95
2022,3,3,17,4.25
2022,3,3,18,4.58
2022,3,3,19,4.74
2022,3,3,20,4.5
2022,3,3,21,4.38
2022,3,3,22,4.26
2022,3,3,23,4.42
2022,3,4,0,4.22
2022,3,4,1,3.93
2022,3,4,2,3.58
2022,3,4,3,3.29
2022,3,4,4,3.07
2022,3,4,5,3.09
2022,3,4,6,3.25
2022,3,4,7,3.63
2022,3,4,8,3.98
2022,3,4,9,4.46
2022,3,4,10,4.43
2022,3,4,11,4.51
2022,3,4,12,4.61
2022,3,4,13,4.85
2022,3,4,14,5.05
2022,3,4,15,4.99
2022,3,4,16,4.33
2022,3,4,17,3.33
2022,3,4,18,3.11
2022,3,4,19,2.98
2022,3,4,20,2.93
2022,3,4,21,3.04
2022,3,4,22,3.2
2022,3,4,23,3.34
2022,3,5,0,3.39
2022,3,5,1,3.31
2022,3,5,2,3.1
2022,3,5,3,2.87
